T_ID,GDAY_DS,HEADER_NO,NAME,INN2,R,ER,PA,AB,HIT,H2,H3,HR,BB,IB,HP,KK,BF,WHIP,MONEY,AGE_VA
LT,20200908,0,김대우,33.0,8.0,4.0,53.0,51.0,17.0,5.0,0.0,1.0,2.0,1.0,0.0,11.0,183.0,11.8,26100.0,324
LT,20200908,0,박시영,21.0,2.0,2.0,30.0,26.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,127.0,10.94,47400.0,186
LT,20200908,0,송승준,9.0,6.0,6.0,16.0,13.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,65.0,8.77,25000.0,200
LT,20200908,0,오현택,26.0,2.0,2.0,33.0,32.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,142.0,17.14,78000.0,455
LT,20200908,0,장원삼,32.0,11.0,11.0,56.0,49.0,19.0,2.0,0.0,2.0,4.0,0.0,2.0,7.0,201.0,12.18,21000.0,259
LT,20200908,0,진명호,5.0,2.0,2.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,3.65,25000.0,62
LT,20200909,0,구승민,41.0,11.0,11.0,61.0,53.0,16.0,6.0,0.0,3.0,7.0,0.0,0.0,13.0,253.0,11.5,104000.0,390
LT,20200909,0,김원중,49.0,12.0,12.0,72.0,65.0,18.0,8.0,1.0,3.0,6.0,1.0,0.0,16.0,289.0,15.52,160000.0,432
LT,20200909,0,노경은,135.0,25.0,22.0,197.0,181.0,50.0,13.0,0.0,6.0,11.0,0.0,1.0,23.0,723.0,11.82,180000.0,324
LT,20200909,0,박진형,40.0,10.0,10.0,64.0,57.0,20.0,3.0,1.0,1.0,4.0,0.0,2.0,13.0,256.0,23.86,144000.0,416
LT,20200909,0,최준용,38.0,4.0,4.0,51.0,45.0,10.0,3.0,0.0,0.0,5.0,1.0,0.0,11.0,193.0,14.770000000000001,32400.0,228
LT,20200910,0,김건국,52.0,5.0,5.0,70.0,61.0,11.0,3.0,0.0,0.0,5.0,0.0,3.0,15.0,295.0,12.9,81000.0,480
LT,20200910,0,김대우,36.0,8.0,4.0,57.0,55.0,18.0,5.0,0.0,1.0,2.0,1.0,0.0,13.0,195.0,13.24,29000.0,360
LT,20200910,0,스트레일리,165.0,26.0,25.0,233.0,210.0,51.0,8.0,0.0,3.0,17.0,0.0,2.0,58.0,921.0,9.12,450000.0,288
LT,20200910,0,이인복,35.0,9.0,7.0,57.0,50.0,18.0,1.0,0.0,1.0,6.0,1.0,0.0,5.0,200.0,17.16,39000.0,377
LT,20200911,0,고효준,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.4,900000.0,37
LT,20200911,0,김건국,55.0,5.0,5.0,73.0,64.0,11.0,3.0,0.0,0.0,5.0,0.0,3.0,16.0,307.0,13.780000000000001,86400.0,512
LT,20200911,0,박시영,24.0,2.0,2.0,33.0,29.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,142.0,12.709999999999999,55300.0,217
LT,20200911,0,서준원,95.0,20.0,16.0,149.0,132.0,40.0,10.0,0.0,4.0,13.0,1.0,1.0,20.0,597.0,10.549999999999999,32200.0,140
LT,20200911,0,진명호,8.0,2.0,2.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,5.31,37500.0,93
LT,20200912,0,김대우,37.0,8.0,4.0,59.0,57.0,19.0,5.0,0.0,1.0,2.0,1.0,0.0,13.0,200.0,14.7,31900.0,396
LT,20200912,0,샘슨,105.0,19.0,16.0,148.0,135.0,33.0,4.0,0.0,3.0,10.0,0.0,2.0,21.0,577.0,11.899999999999999,350000.0,203
LT,20200912,0,최준용,41.0,4.0,4.0,54.0,48.0,10.0,3.0,0.0,0.0,5.0,1.0,0.0,11.0,202.0,15.860000000000001,35100.0,247
LT,20200913,0,박세웅,152.0,24.0,20.0,213.0,193.0,53.0,7.0,0.0,6.0,15.0,0.0,1.0,41.0,841.0,13.309999999999999,99000.0,225
LT,20200913,0,최준용,44.0,4.0,4.0,57.0,51.0,10.0,3.0,0.0,0.0,5.0,1.0,0.0,11.0,207.0,16.880000000000003,37800.0,266
LT,20200915,0,구승민,43.0,11.0,11.0,64.0,56.0,17.0,6.0,0.0,3.0,7.0,0.0,0.0,13.0,261.0,12.56,112000.0,420
LT,20200915,0,김건국,60.0,6.0,6.0,80.0,71.0,12.0,3.0,0.0,0.0,5.0,0.0,3.0,17.0,333.0,14.64,91800.0,544
LT,20200915,0,김대우,40.0,8.0,4.0,65.0,61.0,20.0,5.0,0.0,1.0,4.0,1.0,0.0,14.0,223.0,16.2,34800.0,432
LT,20200915,0,김원중,52.0,12.0,12.0,77.0,69.0,19.0,8.0,1.0,3.0,7.0,1.0,0.0,19.0,315.0,16.68,170000.0,459
LT,20200915,0,노경은,145.0,27.0,24.0,215.0,194.0,54.0,13.0,0.0,6.0,15.0,0.0,2.0,24.0,797.0,13.17,200000.0,360
LT,20200915,0,오현택,29.0,3.0,3.0,37.0,36.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,161.0,18.400000000000002,84000.0,490
LT,20200915,0,최준용,45.0,5.0,5.0,60.0,54.0,12.0,4.0,0.0,0.0,5.0,1.0,0.0,11.0,221.0,18.000000000000004,40500.0,285
LT,20200916,0,구승민,46.0,11.0,11.0,67.0,59.0,17.0,6.0,0.0,3.0,7.0,0.0,0.0,14.0,274.0,13.600000000000001,120000.0,450
LT,20200916,0,김건국,66.0,6.0,6.0,87.0,78.0,12.0,3.0,0.0,0.0,5.0,0.0,3.0,20.0,355.0,15.42,97200.0,576
LT,20200916,0,김대우,43.0,8.0,4.0,69.0,65.0,21.0,5.0,0.0,1.0,4.0,1.0,0.0,17.0,240.0,17.689999999999998,37700.0,468
LT,20200916,0,스트레일리,180.0,28.0,26.0,256.0,228.0,54.0,9.0,0.0,3.0,21.0,0.0,3.0,63.0,1029.0,10.2,500000.0,320
LT,20200917,0,고효준,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,4.29,1800000.0,74
LT,20200917,0,박시영,25.0,4.0,4.0,36.0,30.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,155.0,14.52,63200.0,248
LT,20200917,0,서준원,106.0,25.0,21.0,167.0,149.0,46.0,10.0,0.0,5.0,13.0,1.0,1.0,21.0,661.0,12.079999999999998,36800.0,160
LT,20200917,0,이인복,37.0,9.0,7.0,61.0,54.0,19.0,1.0,0.0,1.0,6.0,1.0,0.0,7.0,220.0,18.65,42000.0,406
LT,20200917,0,장원삼,35.0,11.0,11.0,60.0,52.0,19.0,2.0,0.0,2.0,5.0,0.0,2.0,7.0,216.0,14.02,24000.0,296
LT,20200917,0,진명호,11.0,4.0,4.0,16.0,15.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,64.0,6.989999999999999,50000.0,124
LT,20200918,0,고효준,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,5.86,2700000.0,111
LT,20200918,0,구승민,49.0,11.0,11.0,70.0,62.0,17.0,6.0,0.0,3.0,7.0,0.0,0.0,15.0,288.0,14.610000000000001,128000.0,480
LT,20200918,0,김원중,55.0,12.0,12.0,80.0,72.0,19.0,8.0,1.0,3.0,7.0,1.0,0.0,21.0,330.0,17.81,180000.0,486
LT,20200918,0,샘슨,122.0,22.0,19.0,176.0,159.0,40.0,5.0,0.0,4.0,14.0,0.0,2.0,24.0,680.0,13.459999999999999,400000.0,232
LT,20200919,0,김건국,68.0,7.0,7.0,92.0,83.0,15.0,3.0,0.0,1.0,5.0,0.0,3.0,21.0,367.0,16.31,102600.0,608
LT,20200919,0,김대우,46.0,8.0,4.0,74.0,70.0,23.0,5.0,0.0,1.0,4.0,1.0,0.0,19.0,261.0,19.189999999999998,40600.0,504
LT,20200919,0,김원중,56.0,12.0,12.0,81.0,73.0,19.0,8.0,1.0,3.0,7.0,1.0,0.0,21.0,332.0,18.93,190000.0,513
LT,20200919,0,박세웅,173.0,24.0,20.0,238.0,216.0,58.0,7.0,0.0,6.0,16.0,0.0,2.0,45.0,933.0,14.719999999999999,110000.0,250
LT,20200920,0,고효준,11.0,1.0,1.0,13.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.0,7.69,3600000.0,148
LT,20200920,0,구승민,53.0,11.0,11.0,77.0,67.0,18.0,6.0,0.0,3.0,9.0,1.0,0.0,16.0,311.0,15.660000000000002,136000.0,510
LT,20200920,0,김원중,59.0,13.0,13.0,85.0,77.0,20.0,8.0,1.0,4.0,7.0,1.0,0.0,23.0,349.0,20.05,200000.0,540
LT,20200920,0,노경은,161.0,30.0,27.0,240.0,216.0,63.0,13.0,0.0,7.0,16.0,1.0,2.0,26.0,882.0,14.55,220000.0,396
LT,20200920,0,서준원,107.0,26.0,22.0,169.0,151.0,47.0,10.0,0.0,5.0,13.0,1.0,1.0,22.0,668.0,13.609999999999998,41400.0,180
LT,20200920,0,오현택,33.0,4.0,4.0,44.0,43.0,10.0,3.0,0.0,2.0,1.0,0.0,0.0,7.0,183.0,19.67,90000.0,525
LT,20200920,0,이승헌,14.0,6.0,6.0,22.0,18.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,87.0,1.43,2700.0,22
LT,20200920,0,장원삼,44.0,11.0,11.0,70.0,62.0,21.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,253.0,15.76,27000.0,333
LT,20200920,0,최준용,48.0,5.0,5.0,63.0,57.0,12.0,4.0,0.0,0.0,5.0,1.0,0.0,13.0,234.0,19.060000000000002,43200.0,304
LT,20200922,0,스트레일리,201.0,28.0,26.0,279.0,249.0,55.0,9.0,0.0,3.0,23.0,0.0,3.0,71.0,1131.0,11.25,550000.0,352
LT,20200922,0,이인복,40.0,9.0,7.0,65.0,58.0,20.0,1.0,0.0,1.0,6.0,1.0,0.0,7.0,231.0,20.119999999999997,45000.0,435
LT,20200922,0,진명호,14.0,4.0,4.0,19.0,18.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,73.0,8.59,62500.0,155
LT,20200923,0,김건국,70.0,8.0,8.0,95.0,85.0,15.0,3.0,0.0,1.0,6.0,0.0,3.0,21.0,379.0,17.209999999999997,108000.0,640
LT,20200923,0,김대우,49.0,10.0,5.0,79.0,75.0,26.0,6.0,0.0,1.0,4.0,1.0,0.0,20.0,278.0,20.729999999999997,43500.0,540
LT,20200923,0,샘슨,134.0,28.0,25.0,198.0,179.0,48.0,7.0,0.0,4.0,16.0,0.0,2.0,25.0,759.0,15.069999999999999,450000.0,261
LT,20200923,0,서준원,109.0,27.0,23.0,173.0,155.0,49.0,10.0,0.0,6.0,13.0,1.0,1.0,22.0,680.0,15.149999999999999,46000.0,200
LT,20200923,0,오현택,36.0,4.0,4.0,50.0,48.0,12.0,3.0,0.0,2.0,1.0,0.0,1.0,7.0,204.0,20.970000000000002,96000.0,560
LT,20200923,0,진명호,19.0,4.0,4.0,25.0,24.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,99.0,10.11,75000.0,186
NC,20200721,0,강동연,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,1.26,3400.0,28
NC,20200721,0,강윤구,4.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,1.9,15500.0,30
NC,20200721,0,박진우,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.25,16000.0,30
NC,20200721,0,배재환,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.46,10500.0,25
NC,20200721,0,송명기,3.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.13,2700.0,20
NC,20200721,0,원종현,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.12,26000.0,33
NC,20200721,0,임정호,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.15,9200.0,30
NC,20200721,0,최성영,10.0,3.0,3.0,15.0,11.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,68.0,1.53,9500.0,23
NC,20200724,0,루친스키,21.0,2.0,1.0,29.0,26.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,8.0,105.0,1.08,100000.0,32
NC,20200724,0,배재환,5.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,38.0,2.99,21000.0,50
NC,20200724,0,원종현,6.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,34.0,2.22,52000.0,66
NC,20200725,0,강동연,5.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,2.5,6800.0,56
NC,20200725,0,강윤구,5.0,1.0,1.0,9.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,3.88,31000.0,60
NC,20200725,0,김진성,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.57,16000.0,35
NC,20200725,0,라이트,16.0,4.0,4.0,22.0,18.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,102.0,1.41,80000.0,30
NC,20200725,0,송명기,5.0,3.0,3.0,8.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,34.0,2.28,5400.0,40
NC,20200726,0,구창모,21.0,3.0,3.0,30.0,28.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,115.0,0.82,18000.0,23
NC,20200726,0,배재환,8.0,2.0,0.0,14.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,61.0,4.54,31500.0,75
NC,20200728,0,강동연,7.0,2.0,2.0,11.0,8.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,47.0,3.88,10200.0,84
NC,20200728,0,박진우,6.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,2.52,32000.0,60
NC,20200728,0,배재환,10.0,2.0,0.0,17.0,14.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,70.0,6.09,42000.0,100
NC,20200728,0,송명기,8.0,3.0,3.0,12.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,52.0,3.42,8100.0,60
NC,20200728,0,신민혁,8.0,1.0,1.0,9.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,36.0,0.75,2700.0,21
NC,20200728,0,원종현,8.0,3.0,3.0,13.0,11.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,57.0,3.39,78000.0,99
NC,20200728,0,이재학,7.0,5.0,5.0,17.0,12.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,51.0,1.56,27500.0,30
NC,20200728,0,임정호,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.28,18400.0,60
NC,20200731,0,강윤구,8.0,1.0,1.0,14.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,5.859999999999999,46500.0,90
NC,20200731,0,루친스키,36.0,7.0,6.0,55.0,49.0,14.0,3.0,0.0,1.0,6.0,0.0,0.0,15.0,218.0,2.23,200000.0,64
NC,20200731,0,송명기,11.0,5.0,5.0,17.0,14.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,74.0,4.609999999999999,10800.0,80
NC,20200731,0,원종현,11.0,3.0,3.0,18.0,16.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,76.0,4.59,104000.0,132
NC,20200731,0,임정호,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.36,27600.0,90
NC,20200801,0,강동연,8.0,2.0,2.0,13.0,10.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,53.0,5.29,13600.0,112
NC,20200801,0,강윤구,9.0,1.0,1.0,15.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,7.799999999999999,62000.0,120
NC,20200801,0,김진성,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,2.95,32000.0,70
NC,20200801,0,라이트,34.0,8.0,7.0,50.0,45.0,13.0,3.0,0.0,0.0,5.0,0.0,0.0,11.0,210.0,2.84,160000.0,60
NC,20200801,0,배재환,12.0,5.0,3.0,23.0,19.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,85.0,7.74,52500.0,125
NC,20200801,0,원종현,13.0,7.0,7.0,25.0,20.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,89.0,5.92,130000.0,165
NC,20200801,0,임정호,8.0,1.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,4.43,36800.0,120
NC,20200802,0,강동연,11.0,5.0,4.0,20.0,16.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,82.0,6.79,17000.0,140
NC,20200802,0,강윤구,11.0,2.0,2.0,17.0,17.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,9.729999999999999,77500.0,150
NC,20200802,0,김진성,6.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,26.0,4.390000000000001,48000.0,105
NC,20200802,0,박진우,10.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,3.73,48000.0,90
NC,20200802,0,배재환,14.0,5.0,3.0,24.0,20.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,90.0,9.35,63000.0,150
NC,20200802,0,송명기,13.0,5.0,5.0,21.0,18.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,89.0,5.859999999999999,13500.0,100
NC,20200802,0,신민혁,11.0,1.0,1.0,13.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,54.0,1.5699999999999998,5400.0,42
NC,20200802,0,임정호,11.0,1.0,1.0,14.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,5.54,46000.0,150
NC,20200802,0,최성영,26.0,6.0,6.0,37.0,32.0,9.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,156.0,3.0300000000000002,19000.0,46
NC,20200805,0,강윤구,11.0,5.0,5.0,20.0,20.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,77.0,11.819999999999999,93000.0,180
NC,20200805,0,김진성,9.0,1.0,1.0,13.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,46.0,5.99,64000.0,140
NC,20200805,0,박진우,11.0,4.0,3.0,16.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,4.96,64000.0,120
NC,20200805,0,송명기,18.0,5.0,5.0,28.0,23.0,10.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,107.0,7.159999999999999,16200.0,120
NC,20200805,0,이재학,22.0,5.0,5.0,39.0,30.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,136.0,3.1100000000000003,55000.0,60
NC,20200806,0,루친스키,54.0,8.0,7.0,78.0,69.0,19.0,3.0,0.0,1.0,8.0,0.0,0.0,18.0,320.0,3.38,300000.0,96
NC,20200806,0,배재환,16.0,5.0,3.0,27.0,22.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,110.0,10.959999999999999,73500.0,175
NC,20200806,0,원종현,16.0,7.0,7.0,28.0,23.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,7.0,99.0,7.21,156000.0,198
NC,20200806,0,임정호,13.0,1.0,1.0,17.0,15.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,85.0,6.67,55200.0,180
NC,20200806,0,홍성민,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,10000.0,31
NC,20200808,0,라이트,55.0,11.0,10.0,75.0,70.0,17.0,4.0,0.0,1.0,5.0,0.0,0.0,19.0,318.0,4.2,240000.0,90
NC,20200808,0,홍성민,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.98,20000.0,62
NC,20200809,0,김진성,12.0,1.0,1.0,16.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,59.0,7.44,80000.0,175
NC,20200809,0,배재환,19.0,5.0,3.0,32.0,27.0,7.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,128.0,12.549999999999999,84000.0,200
NC,20200809,0,송명기,21.0,5.0,5.0,33.0,27.0,11.0,1.0,0.0,2.0,3.0,0.0,0.0,5.0,130.0,8.489999999999998,18900.0,140
NC,20200809,0,임정호,16.0,1.0,1.0,22.0,18.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,111.0,7.83,64400.0,210
NC,20200809,0,최성영,41.0,7.0,7.0,60.0,49.0,11.0,4.0,0.0,1.0,10.0,0.0,0.0,5.0,255.0,4.54,28500.0,69
NC,20200812,0,김진성,15.0,1.0,1.0,21.0,19.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,86.0,8.940000000000001,96000.0,210
NC,20200812,0,루친스키,69.0,16.0,15.0,104.0,89.0,28.0,5.0,0.0,2.0,10.0,0.0,2.0,18.0,405.0,4.58,400000.0,128
NC,20200812,0,손정욱,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,6600.0,30
NC,20200812,0,송명기,24.0,5.0,5.0,38.0,31.0,12.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,150.0,9.849999999999998,21600.0,160
NC,20200813,0,손정욱,6.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,3.0,13200.0,60
NC,20200813,0,신민혁,32.0,3.0,3.0,40.0,40.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,146.0,2.4099999999999997,8100.0,63
NC,20200813,0,홍성민,8.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.53,30000.0,93
NC,20200814,0,김진성,18.0,3.0,3.0,28.0,25.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,10.0,118.0,10.63,112000.0,245
NC,20200814,0,라이트,70.0,15.0,14.0,101.0,94.0,26.0,5.0,1.0,2.0,7.0,0.0,0.0,24.0,418.0,5.61,320000.0,120
NC,20200814,0,문경찬,1.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,1.6,3100.0,28
NC,20200814,0,배재환,21.0,5.0,3.0,35.0,30.0,8.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,140.0,14.139999999999999,94500.0,225
NC,20200814,0,임정호,17.0,1.0,1.0,25.0,19.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,124.0,9.05,73600.0,240
NC,20200814,0,홍성민,13.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.09,40000.0,124
NC,20200815,0,손정욱,10.0,2.0,2.0,16.0,13.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,62.0,4.5,19800.0,90
NC,20200815,0,송명기,38.0,6.0,6.0,54.0,47.0,14.0,1.0,0.0,3.0,4.0,0.0,0.0,12.0,218.0,11.049999999999997,24300.0,180
NC,20200815,0,원종현,18.0,7.0,7.0,31.0,26.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,8.0,108.0,8.5,182000.0,231
NC,20200815,0,이재학,29.0,15.0,15.0,57.0,45.0,20.0,4.0,0.0,1.0,10.0,0.0,0.0,5.0,208.0,4.7700000000000005,82500.0,90
NC,20200816,0,문경찬,3.0,4.0,4.0,8.0,6.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,3.2,6200.0,56
NC,20200816,0,박정수,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,1.27,3300.0,24
NC,20200816,0,배재환,24.0,5.0,3.0,40.0,33.0,9.0,0.0,1.0,0.0,6.0,1.0,0.0,6.0,153.0,15.739999999999998,105000.0,250
NC,20200816,0,임정호,18.0,1.0,1.0,26.0,20.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,131.0,10.260000000000002,82800.0,270
NC,20200816,0,최성영,55.0,13.0,10.0,85.0,70.0,17.0,4.0,0.0,3.0,14.0,0.0,0.0,7.0,349.0,6.11,38000.0,92
NC,20200816,0,홍성민,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,2.5599999999999996,50000.0,155
NC,20200818,0,루친스키,87.0,17.0,16.0,130.0,114.0,35.0,5.0,0.0,2.0,10.0,0.0,3.0,22.0,503.0,5.78,500000.0,160
NC,20200818,0,문경찬,6.0,4.0,4.0,11.0,9.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,52.0,4.74,9300.0,84
NC,20200818,0,원종현,21.0,7.0,7.0,34.0,29.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,8.0,124.0,9.76,208000.0,264
NC,20200818,0,홍성민,19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,2.9699999999999998,60000.0,186
NC,20200819,0,김진성,21.0,4.0,3.0,33.0,30.0,9.0,4.0,0.0,1.0,2.0,0.0,0.0,11.0,136.0,12.270000000000001,128000.0,280
NC,20200819,0,박정수,13.0,0.0,0.0,16.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,72.0,2.38,6600.0,48
NC,20200819,0,배재환,27.0,5.0,3.0,44.0,36.0,9.0,0.0,1.0,0.0,6.0,1.0,1.0,8.0,168.0,17.299999999999997,115500.0,275
NC,20200819,0,신민혁,38.0,8.0,8.0,53.0,51.0,15.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,196.0,3.75,10800.0,84
NC,20200819,0,임창민,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.69,16000.0,35
NC,20200820,0,김진성,27.0,4.0,3.0,40.0,37.0,10.0,4.0,0.0,1.0,2.0,0.0,0.0,14.0,162.0,13.770000000000001,144000.0,315
NC,20200820,0,라이트,88.0,16.0,14.0,127.0,115.0,28.0,5.0,1.0,2.0,12.0,0.0,0.0,29.0,516.0,7.0,400000.0,150
NC,20200820,0,이승헌,3.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,2.0,2700.0,25
NC,20200821,0,문경찬,9.0,4.0,4.0,15.0,12.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,70.0,6.26,12400.0,112
NC,20200821,0,박진우,13.0,4.0,3.0,18.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,63.0,6.17,80000.0,150
NC,20200821,0,배재환,27.0,6.0,4.0,46.0,37.0,10.0,0.0,1.0,1.0,6.0,1.0,2.0,8.0,171.0,18.879999999999995,126000.0,300
