GDAY_DS,T_ID,HEADER_NO,START_CK,AB,RUN,HIT,H2,H3,HR,TB,RBI,SB,CS,BB,HP,IB,KK,GD,SH,SF,PA,TB_SC
20200821,HH,0,9.0,35.0,5.0,11.0,2.0,0.0,1.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,41.0,B
20200821,HT,0,9.0,34.0,4.0,9.0,0.0,0.0,2.0,15.0,4.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,38.0,B
20200821,KT,0,9.0,30.0,1.0,4.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0,12.0,1.0,0.0,0.0,37.0,T
20200821,LG,0,9.0,36.0,7.0,10.0,1.0,1.0,2.0,19.0,7.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,42.0,T
20200821,LT,0,9.0,31.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,33.0,T
20200821,NC,0,9.0,38.0,10.0,10.0,5.0,0.0,1.0,18.0,7.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,43.0,T
20200821,OB,0,9.0,31.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,1.0,0.0,36.0,B
20200821,SK,0,9.0,32.0,8.0,12.0,2.0,0.0,0.0,14.0,8.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,51.0,B
20200821,SS,0,9.0,37.0,6.0,11.0,1.0,1.0,2.0,20.0,6.0,0.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,1.0,47.0,T
20200821,WO,0,9.0,33.0,3.0,6.0,0.0,0.0,1.0,9.0,3.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,36.0,B
20200822,HT,0,9.0,34.0,3.0,7.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,37.0,T
20200822,LT,0,9.0,39.0,5.0,13.0,2.0,0.0,1.0,18.0,4.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,42.0,T
20200822,OB,0,9.0,39.0,8.0,12.0,1.0,0.0,2.0,19.0,6.0,2.0,1.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,44.0,T
20200822,SK,0,9.0,36.0,1.0,9.0,2.0,0.0,1.0,14.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,B
20200822,SS,0,9.0,35.0,3.0,10.0,1.0,0.0,0.0,11.0,3.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,38.0,B
20200822,WO,0,9.0,32.0,4.0,10.0,1.0,0.0,1.0,14.0,4.0,1.0,0.0,5.0,0.0,0.0,6.0,2.0,0.0,0.0,37.0,B
20200823,HH,0,9.0,31.0,4.0,6.0,1.0,0.0,1.0,10.0,4.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,40.0,T
20200823,HT,0,9.0,36.0,8.0,11.0,0.0,0.0,3.0,20.0,8.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,1.0,1.0,41.0,T
20200823,KT,0,9.0,34.0,10.0,13.0,2.0,0.0,3.0,24.0,10.0,0.0,2.0,8.0,0.0,0.0,6.0,1.0,0.0,0.0,43.0,B
20200823,LG,0,9.0,30.0,3.0,6.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,6.0,1.0,1.0,8.0,3.0,0.0,0.0,37.0,B
20200823,LT,0,9.0,37.0,11.0,10.0,2.0,0.0,3.0,21.0,10.0,1.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,43.0,T
20200823,NC,0,9.0,35.0,1.0,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,40.0,T
20200823,OB,0,9.0,35.0,8.0,9.0,0.0,0.0,3.0,18.0,8.0,3.0,1.0,7.0,2.0,0.0,4.0,0.0,1.0,0.0,45.0,T
20200823,SK,0,9.0,34.0,1.0,9.0,1.0,1.0,0.0,12.0,1.0,0.0,1.0,4.0,1.0,0.0,7.0,0.0,0.0,1.0,44.0,B
20200823,SS,0,9.0,31.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0,B
20200823,WO,0,9.0,37.0,7.0,13.0,2.0,1.0,0.0,17.0,5.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,41.0,B
20200824,HH,0,9.0,38.0,6.0,14.0,1.0,2.0,0.0,19.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,3.0,2.0,51.0,T
20200824,KT,0,9.0,37.0,8.0,14.0,1.0,0.0,1.0,18.0,8.0,1.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,B
20200824,LG,0,9.0,32.0,3.0,5.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,37.0,B
20200824,NC,0,9.0,34.0,1.0,8.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,37.0,T
20200825,HH,0,9.0,37.0,3.0,11.0,1.0,1.0,0.0,14.0,3.0,0.0,0.0,4.0,2.0,0.0,9.0,1.0,0.0,0.0,47.0,T
20200825,HT,0,9.0,30.0,8.0,7.0,2.0,0.0,1.0,12.0,8.0,2.0,0.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,40.0,T
20200825,KT,0,9.0,32.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,34.0,B
20200825,LG,0,9.0,33.0,3.0,7.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,40.0,T
20200825,LT,0,9.0,38.0,8.0,11.0,1.0,0.0,1.0,15.0,8.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,43.0,B
20200825,NC,0,9.0,38.0,11.0,15.0,3.0,0.0,6.0,36.0,11.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,B
20200825,OB,0,9.0,34.0,10.0,14.0,1.0,0.0,3.0,24.0,8.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,40.0,B
20200825,SK,0,9.0,37.0,10.0,11.0,3.0,0.0,2.0,20.0,10.0,1.0,0.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,50.0,T
20200825,SS,0,9.0,31.0,4.0,7.0,1.0,0.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31.0,B
20200825,WO,0,9.0,36.0,4.0,10.0,0.0,0.0,0.0,10.0,3.0,2.0,0.0,6.0,1.0,1.0,6.0,0.0,1.0,0.0,44.0,T
20200826,HH,0,9.0,34.0,5.0,7.0,1.0,0.0,1.0,11.0,5.0,0.0,0.0,2.0,3.0,0.0,8.0,2.0,0.0,0.0,44.0,T
20200826,HT,0,9.0,41.0,7.0,15.0,1.0,0.0,1.0,19.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,46.0,T
20200826,KT,0,9.0,36.0,6.0,10.0,2.0,0.0,1.0,15.0,5.0,1.0,0.0,7.0,0.0,0.0,6.0,2.0,1.0,0.0,47.0,B
20200826,LG,0,9.0,36.0,8.0,10.0,1.0,0.0,4.0,23.0,8.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,T
20200826,LT,0,9.0,28.0,3.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,37.0,B
20200826,NC,0,9.0,36.0,9.0,11.0,2.0,0.0,2.0,19.0,9.0,1.0,0.0,3.0,1.0,0.0,6.0,1.0,0.0,0.0,40.0,B
20200826,OB,0,9.0,35.0,5.0,11.0,1.0,0.0,1.0,15.0,5.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,2.0,43.0,B
20200826,SK,0,9.0,29.0,1.0,4.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,31.0,T
20200826,SS,0,9.0,35.0,5.0,9.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,37.0,B
20200826,WO,0,9.0,36.0,5.0,8.0,0.0,1.0,2.0,16.0,5.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,40.0,T
20200827,HH,0,9.0,33.0,7.0,11.0,1.0,1.0,0.0,14.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,43.0,B
20200827,HT,0,9.0,33.0,4.0,8.0,2.0,0.0,0.0,10.0,3.0,0.0,1.0,2.0,1.0,0.0,12.0,0.0,1.0,0.0,37.0,T
20200827,KT,0,9.0,29.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,35.0,T
20200827,LG,0,9.0,29.0,2.0,6.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,31.0,B
20200827,LT,0,9.0,36.0,6.0,12.0,2.0,0.0,0.0,14.0,5.0,0.0,0.0,5.0,1.0,0.0,5.0,2.0,0.0,1.0,43.0,B
20200827,NC,0,9.0,35.0,8.0,13.0,2.0,1.0,1.0,20.0,7.0,0.0,0.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,40.0,B
20200827,OB,0,9.0,37.0,2.0,13.0,6.0,0.0,0.0,19.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,39.0,T
20200827,SK,0,9.0,36.0,10.0,14.0,4.0,0.0,2.0,24.0,10.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,2.0,1.0,43.0,B
20200827,SS,0,9.0,32.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,33.0,T
20200827,WO,0,9.0,40.0,11.0,15.0,5.0,0.0,3.0,29.0,11.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,45.0,T
20200828,HT,0,9.0,39.0,11.0,13.0,0.0,0.0,4.0,25.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,2.0,0.0,45.0,T
20200828,KT,0,9.0,36.0,5.0,5.0,1.0,0.0,2.0,12.0,5.0,1.0,1.0,3.0,1.0,0.0,13.0,1.0,0.0,0.0,40.0,T
20200828,LG,0,9.0,40.0,6.0,12.0,3.0,0.0,0.0,15.0,5.0,0.0,0.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,47.0,B
20200828,LT,0,9.0,37.0,4.0,12.0,2.0,0.0,2.0,20.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,40.0,B
20200828,NC,0,9.0,35.0,4.0,10.0,1.0,1.0,1.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,39.0,B
20200828,OB,0,9.0,46.0,11.0,18.0,1.0,0.0,4.0,31.0,11.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,52.0,T
20200828,SK,0,9.0,33.0,8.0,11.0,2.0,2.0,1.0,20.0,7.0,0.0,1.0,6.0,3.0,0.0,10.0,2.0,2.0,0.0,52.0,B
20200828,WO,0,9.0,36.0,8.0,11.0,3.0,0.0,2.0,20.0,7.0,5.0,1.0,7.0,0.0,1.0,7.0,0.0,0.0,1.0,44.0,T
20200829,HH,0,9.0,38.0,7.0,11.0,0.0,1.0,2.0,19.0,6.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,43.0,T
20200829,LG,0,9.0,37.0,5.0,10.0,2.0,0.0,2.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,38.0,B
20200829,LT,0,9.0,33.0,9.0,11.0,3.0,0.0,4.0,26.0,9.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,40.0,B
20200829,NC,0,9.0,35.0,9.0,14.0,3.0,0.0,2.0,23.0,8.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,39.0,B
20200829,OB,0,9.0,35.0,5.0,11.0,3.0,0.0,1.0,17.0,5.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,38.0,T
20200829,SK,0,9.0,35.0,5.0,9.0,0.0,0.0,2.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,42.0,T
20200829,SS,0,9.0,37.0,5.0,10.0,2.0,0.0,0.0,12.0,5.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,40.0,T
20200829,WO,0,9.0,30.0,4.0,8.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,35.0,B
20200830,HH,0,9.0,33.0,2.0,6.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,39.0,T
20200830,HT,0,10.0,35.0,5.0,10.0,1.0,0.0,0.0,11.0,5.0,0.0,0.0,5.0,1.0,0.0,8.0,1.0,2.0,1.0,78.0,B
20200830,HT,1,8.0,32.0,7.0,10.0,2.0,0.0,1.0,15.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,B
20200830,KT,0,11.0,42.0,10.0,12.0,2.0,0.0,2.0,20.0,9.0,0.0,1.0,12.0,0.0,0.0,8.0,0.0,1.0,0.0,91.0,T
20200830,KT,1,7.0,29.0,3.0,5.0,1.0,1.0,0.0,8.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,72.0,T
20200830,LG,0,9.0,30.0,4.0,8.0,2.0,0.0,1.0,13.0,4.0,2.0,0.0,6.0,0.0,1.0,6.0,1.0,1.0,0.0,37.0,B
20200830,LT,0,9.0,34.0,6.0,10.0,3.0,0.0,0.0,13.0,5.0,2.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,37.0,B
20200830,NC,0,9.0,28.0,7.0,7.0,2.0,1.0,0.0,11.0,6.0,0.0,0.0,7.0,1.0,1.0,5.0,0.0,1.0,1.0,38.0,B
20200830,OB,0,9.0,31.0,1.0,7.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,32.0,T
20200830,SK,0,9.0,33.0,4.0,7.0,1.0,0.0,3.0,17.0,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,37.0,T
20200830,SS,0,9.0,34.0,2.0,10.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,37.0,T
20200830,WO,0,9.0,34.0,3.0,11.0,1.0,1.0,0.0,14.0,3.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,37.0,B
20200901,HH,0,9.0,29.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,33.0,T
20200901,HT,0,9.0,31.0,6.0,9.0,2.0,0.0,1.0,14.0,6.0,0.0,1.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,B
20200901,KT,0,9.0,37.0,11.0,14.0,2.0,0.0,2.0,22.0,10.0,2.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,42.0,B
20200901,LG,0,9.0,38.0,13.0,11.0,3.0,0.0,3.0,23.0,12.0,0.0,0.0,8.0,1.0,1.0,10.0,0.0,1.0,1.0,49.0,T
20200901,LT,0,9.0,29.0,2.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,35.0,T
20200901,NC,0,9.0,32.0,5.0,10.0,2.0,0.0,1.0,15.0,5.0,0.0,1.0,4.0,0.0,0.0,10.0,1.0,0.0,2.0,38.0,T
20200901,OB,0,9.0,33.0,4.0,10.0,2.0,0.0,0.0,12.0,4.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,36.0,B
20200901,SK,0,9.0,35.0,5.0,10.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,6.0,0.0,1.0,8.0,1.0,0.0,1.0,43.0,B
20200901,SS,0,9.0,30.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,31.0,T
20200901,WO,0,9.0,33.0,2.0,6.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0,B
20200902,NC,0,9.0,34.0,4.0,9.0,3.0,0.0,1.0,15.0,4.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,38.0,T
20200902,WO,0,9.0,31.0,6.0,7.0,2.0,0.0,0.0,9.0,6.0,1.0,0.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,41.0,B
20200903,HH,0,9.0,38.0,5.0,11.0,2.0,0.0,1.0,16.0,3.0,0.0,1.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,46.0,B
20200903,HT,0,9.0,36.0,4.0,10.0,1.0,0.0,2.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,38.0,T
20200903,KT,0,9.0,34.0,6.0,12.0,3.0,0.0,0.0,15.0,6.0,1.0,1.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,38.0,B
20200903,LG,0,9.0,32.0,6.0,9.0,1.0,0.0,1.0,13.0,6.0,0.0,1.0,2.0,0.0,0.0,8.0,2.0,1.0,0.0,35.0,B
20200903,LT,0,9.0,30.0,3.0,5.0,2.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,33.0,B
20200903,NC,0,9.0,40.0,5.0,16.0,2.0,0.0,0.0,18.0,4.0,3.0,0.0,2.0,1.0,0.0,11.0,2.0,0.0,0.0,43.0,T
20200903,OB,0,9.0,38.0,10.0,10.0,3.0,1.0,3.0,24.0,8.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,41.0,T
20200903,SK,0,9.0,32.0,2.0,8.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,39.0,T
20200903,SS,0,9.0,35.0,11.0,16.0,5.0,1.0,1.0,26.0,11.0,1.0,1.0,4.0,0.0,0.0,6.0,2.0,1.0,1.0,41.0,B
20200903,WO,0,9.0,34.0,6.0,9.0,0.0,0.0,1.0,12.0,6.0,2.0,1.0,5.0,0.0,0.0,8.0,0.0,0.0,1.0,40.0,T
20200904,HH,0,9.0,30.0,7.0,10.0,1.0,0.0,0.0,11.0,7.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,3.0,0.0,45.0,B
20200904,HT,0,9.0,36.0,6.0,8.0,3.0,0.0,1.0,14.0,5.0,0.0,0.0,3.0,1.0,0.0,9.0,1.0,2.0,0.0,80.0,T
20200904,HT,1,9.0,35.0,7.0,10.0,2.0,0.0,1.0,15.0,7.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,72.0,T
20200904,KT,0,10.0,37.0,10.0,14.0,4.0,0.0,3.0,27.0,10.0,2.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,83.0,B
20200904,KT,1,8.0,31.0,7.0,8.0,1.0,0.0,2.0,15.0,6.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,1.0,78.0,B
20200904,LG,0,9.0,46.0,5.0,13.0,3.0,1.0,0.0,18.0,5.0,2.0,0.0,8.0,1.0,1.0,14.0,1.0,2.0,0.0,57.0,B
20200904,LT,0,12.0,37.0,6.0,8.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,6.0,2.0,0.0,12.0,3.0,0.0,1.0,74.0,B
20200904,LT,1,6.0,26.0,6.0,11.0,0.0,0.0,2.0,17.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,58.0,B
20200904,NC,0,9.0,46.0,5.0,13.0,1.0,0.0,0.0,14.0,5.0,3.0,1.0,4.0,3.0,1.0,15.0,0.0,1.0,1.0,55.0,T
20200904,OB,0,9.0,32.0,5.0,8.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,5.0,0.0,0.0,12.0,2.0,0.0,1.0,38.0,T
20200904,SK,0,9.0,32.0,2.0,5.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,80.0,T
20200904,SK,1,9.0,34.0,5.0,10.0,2.0,0.0,2.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,79.0,T
20200904,SS,0,9.0,37.0,12.0,16.0,3.0,0.0,2.0,25.0,12.0,1.0,0.0,9.0,0.0,0.0,3.0,2.0,0.0,2.0,48.0,B
20200904,WO,0,9.0,32.0,1.0,6.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,36.0,T
20200905,HH,0,9.0,33.0,4.0,8.0,2.0,0.0,1.0,13.0,4.0,0.0,0.0,3.0,0.0,0.0,11.0,1.0,0.0,1.0,40.0,B
20200905,HT,0,9.0,36.0,5.0,13.0,4.0,0.0,0.0,17.0,5.0,0.0,1.0,6.0,0.0,0.0,5.0,1.0,2.0,0.0,49.0,T
20200905,KT,0,9.0,37.0,8.0,11.0,1.0,0.0,2.0,18.0,8.0,0.0,0.0,5.0,1.0,0.0,8.0,0.0,1.0,0.0,49.0,T
20200905,OB,0,9.0,29.0,5.0,6.0,1.0,0.0,0.0,7.0,5.0,0.0,1.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,B
20200905,SK,0,9.0,30.0,1.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,35.0,T
20200905,WO,0,9.0,32.0,1.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,32.0,B
20200906,HH,0,9.0,36.0,4.0,10.0,1.0,0.0,2.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,39.0,B
20200906,HT,0,9.0,35.0,8.0,10.0,5.0,0.0,1.0,18.0,8.0,0.0,1.0,3.0,1.0,0.0,9.0,0.0,1.0,1.0,45.0,T
20200906,KT,0,9.0,38.0,8.0,12.0,2.0,0.0,0.0,14.0,7.0,0.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,45.0,T
20200906,LG,0,9.0,42.0,7.0,14.0,4.0,0.0,2.0,24.0,6.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,44.0,T
20200906,LT,0,9.0,29.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,33.0,B
20200906,NC,0,9.0,31.0,3.0,5.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,33.0,T
20200906,OB,0,9.0,38.0,10.0,14.0,2.0,0.0,2.0,22.0,10.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,43.0,B
20200906,SK,0,9.0,31.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,T
20200906,SS,0,9.0,34.0,5.0,10.0,0.0,0.0,3.0,19.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,B
20200906,WO,0,9.0,34.0,7.0,9.0,2.0,0.0,2.0,17.0,7.0,0.0,1.0,3.0,1.0,0.0,10.0,1.0,0.0,0.0,38.0,B
20200907,LG,0,9.0,40.0,6.0,16.0,2.0,0.0,1.0,21.0,5.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,43.0,T
20200907,LT,0,9.0,39.0,12.0,16.0,6.0,0.0,2.0,28.0,12.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,45.0,B
20200908,HH,0,9.0,36.0,4.0,10.0,2.0,0.0,0.0,12.0,4.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,2.0,2.0,48.0,T
20200908,HT,0,9.0,31.0,3.0,7.0,4.0,0.0,0.0,11.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,37.0,B
20200908,KT,0,9.0,33.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,T
20200908,LG,0,9.0,35.0,2.0,11.0,3.0,1.0,0.0,16.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,43.0,T
20200908,LT,0,9.0,33.0,2.0,6.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,38.0,T
20200908,NC,0,9.0,42.0,14.0,17.0,5.0,0.0,0.0,22.0,14.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,46.0,B
20200908,OB,0,9.0,36.0,8.0,12.0,7.0,0.0,1.0,22.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,39.0,B
20200908,SK,0,9.0,45.0,15.0,16.0,4.0,0.0,3.0,29.0,12.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,1.0,0.0,57.0,B
20200908,SS,0,9.0,36.0,2.0,7.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,40.0,B
20200908,WO,0,9.0,43.0,16.0,17.0,4.0,0.0,5.0,36.0,15.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,0.0,49.0,T
20200909,HH,0,13.0,52.0,8.0,15.0,1.0,0.0,3.0,25.0,10.0,0.0,0.0,4.0,3.0,0.0,8.0,1.0,1.0,0.0,90.0,T
20200909,HH,1,5.0,23.0,3.0,7.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,59.0,T
20200909,KT,0,9.0,38.0,4.0,5.0,0.0,0.0,1.0,8.0,4.0,1.0,0.0,4.0,0.0,0.0,13.0,0.0,1.0,0.0,43.0,T
20200909,LT,0,9.0,36.0,7.0,8.0,3.0,0.0,0.0,11.0,7.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,2.0,0.0,48.0,T
20200909,NC,0,9.0,42.0,5.0,11.0,4.0,1.0,1.0,20.0,5.0,1.0,0.0,5.0,0.0,1.0,9.0,1.0,0.0,0.0,47.0,B
20200909,OB,0,9.0,41.0,2.0,10.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,46.0,B
20200909,SK,0,9.0,35.0,4.0,9.0,1.0,0.0,2.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,43.0,B
